M13-1	M13-7	M13-16	M13-18	M13-23	M13-25	M13-30	M13-33	M13-35	M13-40	M13-43	M13-45	M13-47	M13-49	UC179	UC21	UC397	UC264	UC220	UC51	UC222	UC13	UC30	UC99	UC95	UC338	UC100	UC54	UC56	UC384	UC43	UC98	UC50	UC129	UC77	UC357
ENSG00000005194	1017.22	1000.89	1032.34	974.84	1014.19	1133.42	805.19	1074.13	956.42	1016.59	1045.84	923.97	919.21	984.71	991.96	978.1	858.27	984.78	998.16	844.01	1117.11	1016.11	999.88	1010.01	1187.59	934.82	1053.56	1068.09	868.45	963.52	1110.49	1008.11	986.43	951.08	999.04	1008.2
ENSG00000005206	1264.24	1375.92	1286.61	1379.74	1338.3	1399.86	1499.13	1532.29	1324.98	1324.11	1276.15	1385.61	1301.6	1835.02	1440.97	1644.06	1230	1442.82	1435.84	1460.04	1479.96	1196.31	1365.17	1170.14	1487.53	1326.17	1350.68	1503.96	1362.33	1594.03	1147.61	1378.96	1240.78	1444.53	1359.55	1496.59
ENSG00000005238	609.97	735.61	595.75	629.57	740.36	750.89	628.56	635.28	709.72	626.06	842.54	907.53	654.04	727.7	620.98	633.55	716.25	725	695.57	679.11	619.98	872.07	690.58	843.55	628.06	623.79	784.81	753.42	822.93	612.46	703.72	708.6	706.4	673.61	738.32	721.01
ENSG00000005243	1180.88	1263.58	1107.49	1324.33	1409.5	1462.41	1455.9	1189.99	1111.2	1180.82	1446.79	1341.79	1091.76	1437.53	913.82	1137.1	1286.99	1440.89	1330.86	1404.95	1356.81	1158.02	1158.07	1342.11	1304.66	1235.29	1382.47	1518.31	1400.91	1332.63	1154.12	1281.15	1152.47	1175.04	1359.34	1286.08
ENSG00000005249	830.33	553.65	541.24	819.03	544.08	666.1	669.67	1011.11	488.15	696.73	476.43	788.63	874.51	994.03	1205.21	1012.16	595.22	777.6	487.63	934.42	485.76	506.52	489.35	634.65	918.2	277.9	520.87	1246.57	450.62	719.09	578	704.6	1070.14	1401.2	606.09	538.59
ENSG00000005302	1330.86	1337.62	1629.88	1245.22	1223.88	1384.7	1217.28	1439.87	1433.71	1328.56	1489.31	1366.58	1146.06	1333.58	1405.2	1508.51	1353.28	1259.17	1257.06	1206.44	1391.63	1233.74	1493.51	1325.17	1505.29	1400.31	1359.76	1204.05	1299.67	1447.05	1563.5	1366.04	1437	1252.31	1280.8	1176.46
ENSG00000005339	3500.73	3327.56	3024.56	3733.08	3559.34	3748.27	3716.17	3170.02	3221.31	3365.77	3356.78	3580.88	3655.98	3685.47	3260.02	3686.73	3592.37	3630.38	3846.43	3605.96	3227.75	2946.11	3637.9	3329.22	3040.25	3637.38	3324.78	3226.21	3636.18	3699.78	3105.76	3446.18	3975.06	3644.25	3534.39	3316.98
ENSG00000005379	409.68	535.54	495.55	441.36	645.04	507.36	490.63	456.32	694.26	459.56	455.73	686.37	499.51	480.51	439.13	604.6	741.94	332.65	456.09	614.92	454.53	655.67	429.28	375.46	371.3	475.84	496.56	469.22	653.12	516.38	390.37	506.19	536.28	769.86	493.1	549.21
ENSG00000005381	69.72	54.48	64.36	44.16	44.57	67.45	51.11	65.78	54.16	44.4	55.28	52.18	31.92	41.58	59.15	69.8	64.72	70.79	59.32	63.88	51.86	47.34	38.93	39.57	52.35	47.53	55.24	43.22	61.87	42.42	41.75	52.95	47.75	59.25	51.09	47.62
ENSG00000005436	1090.75	1222.28	1116.78	1032.37	937.64	1222.91	945.83	1119.54	1733.9	1168.61	1393.28	907.17	1060.82	1239.09	1010.99	1214.19	1273.77	1039.9	1295.35	960.47	990.61	807.5	1104.46	1165.3	1069.35	1113.08	1109.62	1149.56	1256.28	1488.88	890.65	1154.81	1160.93	1276.84	1185	1274.53
ENSG00000005448	49.56	63.18	74.37	54.24	65.43	56.01	61.39	49.59	52.84	58.35	63.3	35.86	57.77	72.49	64.27	56.42	68.59	61.14	38.14	56.78	57.84	83.26	64.47	52.89	9.7	69.15	49.32	57.88	52.09	56.39	41.84	58.28	57.47	63.27	54.78	66.53
ENSG00000005469	585.78	587.99	560.08	648.07	610.05	600.37	686.07	541.61	626.59	606.87	621.86	666.96	550.54	539.13	563.62	651.57	490.72	666.79	575.06	651.03	635.42	711.09	503.71	649.13	514.86	583.41	549.03	620.66	614.13	581.51	512.22	593.88	624.92	632.46	594.79	554.9
ENSG00000005471	418.13	374.14	366.61	312.62	292.68	380.44	346.99	390.36	353.82	369.77	413.87	389.36	266.42	259.97	413.13	310.78	286.83	447.29	355.63	234.71	362.05	435.92	309.58	409.25	392.5	291.91	426.86	357.13	359.85	320.77	413.54	364.92	309.22	258.95	386.5	407.46
ENSG00000005483	2477.11	2418.48	2378	2506.08	2424.92	2597.79	2486.8	2418.6	2813.1	2811.28	2352.26	2496.45	2179.97	2587.31	2399.94	2307.26	2472.16	2757.87	2610.09	2443.63	2217.81	2481.68	2416.96	2182.99	2369.26	2664.72	2580.82	2253.15	2014.32	2730.16	2340.57	2503.71	2771.74	2777.77	2445.34	2646.8
ENSG00000005486	639.9	696.52	695.04	600.24	584.81	677.27	641.32	619.08	718.23	611.96	562.11	520.4	699.3	663.02	606.82	649.14	575.16	694.87	687.61	618.88	615.99	753.23	523.96	620.43	618.74	632.07	749.65	673.17	640.1	572.85	534.97	640.25	661.55	594.5	649.74	695.15
ENSG00000005513	140.24	210.01	356.88	169.9	258.41	213.54	176.77	274.65	164.67	212.26	213.23	176.83	90.68	224.26	176.78	243.52	174.58	233.11	219.59	233.78	215.1	142.04	236.27	181.67	249.46	160.4	216.56	129.15	188.68	322.96	169.73	208.01	82.31	132.18	166.01	264.69
ENSG00000005700	4467.61	3768.04	3680.31	4682.12	3670.88	4479.08	4038.35	4130.79	4010.15	3983.69	4466.8	4286.62	4446.84	3488.8	4081.58	4181.99	4018.38	4003.81	3698.83	4616.97	4815.91	4687.81	4395.77	4149.73	4481.67	3619.58	4049.27	4446.91	3617.2	3645.78	4408.74	4121.93	4552.8	3969.85	4035.02	3367.5
ENSG00000005801	655.42	653.71	654.68	616.18	651.85	611.04	557.23	551.36	679.53	630.52	707.72	622.32	681.81	609.73	568.29	554.49	703.25	616.33	608.19	678.52	682.39	697.05	590.3	790.88	610.72	659.42	580.33	571.62	636.93	639.73	606.92	636.13	600.75	646.8	643.22	617.02
ENSG00000005810	3027.27	2564.81	2499.88	2571.32	2432.68	2554.76	2879.95	2418.81	2677.51	2718.38	2504.87	3021.28	2397.93	3173.79	2486.69	2427.97	2639.43	2850.36	2446.73	2283.04	2311.34	2647.01	2787.53	2901.3	2953.84	2494.46	2640.47	2487.96	3020.3	2755.8	2842.02	2650.02	2943.34	2832.77	2715.24	2417.65
ENSG00000005812	1627.88	1863.82	1801.3	2005.12	1711.6	1817.14	2095.02	1905.49	1753	1647.33	1566.77	1810.68	2050.45	2015.41	1996.61	2128.89	1940.07	1772.85	1997.8	1890.25	1813.83	1607.29	1634.59	1928.55	1716.22	2184.35	1611.2	1706.13	1790.69	1930.22	1858.19	1801.79	1786.09	1948.69	1891.15	2016.99
ENSG00000005844	197.63	149.68	125.84	141.08	197.71	185	143.74	173.38	164.61	119.99	153.75	207.37	108.62	165.95	210.63	158.86	219.1	108.58	148.14	180.35	190.91	146.56	84.86	155.2	93.54	92.11	104.41	122.44	222.71	135.54	120.98	153.62	208.94	320.2	154.79	150.65
ENSG00000005882	5178.84	4218.78	3842.66	4517.14	3621.21	4830	4825.91	4715.11	4077.47	3614.87	5083.88	5051.28	4021.47	4972.29	4387.92	5154.56	4949.18	5774.97	3738.06	3542.49	4435.23	4091.55	4376.41	3424.7	4737.75	4276.41	4462.73	4409.58	5189.46	5002.97	4800.49	4484.66	5386.95	4148.89	4703.5	4100.07
ENSG00000005884	672.48	782.57	806.94	882.57	548.67	921.37	1032.85	967.3	958.41	951.05	723.98	656.5	803.92	881.24	869.4	879.43	815.2	853.69	882.19	714.93	885.06	657.22	599.26	935.65	779.77	885.95	826.89	749.61	982.28	829.71	953.74	832.39	1064.28	805.42	875.4	714.32
ENSG00000005889	1596.38	2024.5	2322.76	1598.28	2000.94	2053.49	1524.29	1800.37	1382.94	1396.02	2254.57	1334.56	2303.15	2179.81	1393.1	1507.9	2494.96	1625.84	1326.51	1614.21	2335.75	1479.07	1697.18	2341.35	2104.14	1664.31	1599.89	2292.53	2549.4	1831.18	1381.63	1839.49	1623.07	1718.67	1946.07	2316.12
ENSG00000005893	8051.16	7810.36	8101.6	7621.3	8767.65	8658.35	8401.59	7947.02	7017.6	7674.18	7485.93	7492.49	7274.74	8205.26	7433.81	7958.3	8869.5	7979.88	7890.15	7372.75	8403.78	6978.45	6813.04	7701.01	7386.07	7586.62	7712.16	7692.51	8159.24	9549.2	7012.27	7864.35	7767.78	8057.62	8125.58	8533.89
ENSG00000005961	7.17	15.63	15.64	11.93	11.95	5.94	9.85	10.19	16.38	15.31	26.55	18.02	41.71	16.89	9.26	16.6	40.03	15.34	8.8	34.69	10.1	22.49	14.05	17.44	9.31	5.81	14.46	6.97	31.87	17.43	9.82	16.28	16.74	22.62	14.78	15.58
ENSG00000005981	1280.3	1389.2	2170.49	1422.57	1362.17	786.72	1364	1076.99	771	867.22	1338.95	1228.45	2461.25	1103.13	926.2	2086.93	1335.66	1419.51	813.06	1274.7	1868.38	986.13	1200.3	1170.29	1428.39	1835.04	1080.26	1423.15	1717.13	1894.84	1327.02	1301.07	1620.74	591.95	1243.96	884.27
ENSG00000006007	2871.01	2846.65	2279.68	2633.09	2486.1	2871.25	2590.62	2616.32	3058.02	2807.46	2663.95	3076.25	2902.96	2662.06	2769.5	2868.92	2710.47	2929.73	3101.56	2525.42	2408.42	3183.15	2732.79	2925.19	2672.4	2805.33	3072.78	2517.67	2939.28	2403.92	2989.5	2773.71	2826.15	2569.9	2935.4	2661.56
ENSG00000006015	703.36	871.74	697.32	877.51	939.06	750.07	764.29	811.95	746.99	877.99	919.71	1163.72	1056.88	1285.11	792.4	724.04	807.15	916.27	927.67	1039.07	1045.21	1000.39	998.12	684.73	824.72	799.77	796.46	942.67	888.87	1010.35	635.89	876.75	755.53	1124.13	816.6	1018.52
ENSG00000006016	142.73	126.09	271.32	280.24	225.24	288.93	208.14	204.56	189.48	427.8	166.02	306.64	222.58	136.73	136.53	93.4	388.4	211.52	168.23	220.47	288.25	256.39	511.42	182.27	166.56	93.02	127.8	204.77	238.64	381.9	158.08	225.88	146.8	136.7	184.45	108.01
ENSG00000006025	1080.83	1200.14	1271.48	1010.44	1008.79	1238.44	1171	1038.91	992.1	1339.08	1187.96	931.08	1123.64	1372.05	1472.89	1387.69	1117.96	963.78	876.47	741.76	1276.02	1260.94	945	1504.76	1144.88	1566.62	597.75	1702.39	772.46	1060.86	913.34	1138.27	1134.51	1571.18	1137.42	970.61
ENSG00000006042	302.56	457.83	694.94	453.25	523.5	398.18	359.69	537.94	411.92	238.54	307.29	303.5	336.58	381.85	434.93	398.6	307.26	357.88	431.47	470.23	425.79	371.71	342.48	378.05	437.38	378.85	471.24	312.94	323.72	418.89	438.61	410.59	378.62	399.91	351.52	601.97
ENSG00000006047	64.37	65.06	25.02	98.01	61.4	67.02	63.48	113.42	105.94	53.13	70.82	36.02	73.2	82.75	97.79	60.78	71.65	93.25	45.96	75.02	82.46	46.72	52.23	53.81	68.08	55.58	54.29	134.23	65.1	59.24	73.33	69.67	90.71	73.5	77.69	62.43
ENSG00000006062	998.48	1019.64	1140.8	1090.91	1041.1	1198.69	1396.17	1225.7	1132.11	1405.96	1045.64	1118.21	827.68	1244.64	1127.29	1267.08	1227.25	1277.8	1000.27	726.57	985.23	1167.42	952.16	1090.01	804.96	992.94	951.61	1161.13	1274.05	1664.65	1089.53	1129.01	1253.18	1189.6	1144.66	944.46
ENSG00000006071	194.89	126.86	111.14	149.33	152.77	92.04	265.85	133.91	127.01	108.91	199.3	245.33	33.39	191.01	177.17	231.28	134.28	138.8	62.66	176.03	167.23	214.41	87.47	64.13	147.26	235.19	92.31	88.24	141.4	119.21	228.98	144.08	215.05	278.9	128.85	76.85
ENSG00000006118	239.46	248.38	218.02	251.33	252.49	277.89	167.27	214	201.18	259.36	316.5	294.56	232.39	305.35	201.89	176.37	232.02	276.12	245.7	269.89	207.51	337.97	349.2	284.38	327.28	195.27	226.19	268.33	239.78	164.55	240.8	250.57	170.41	294.95	237.59	265.39
ENSG00000006125	6002.22	5762.14	5400.78	5454.84	6134.45	5124.68	5895.93	5593.51	5425.83	5520.15	5142.78	5707.41	5876.85	5866.93	5911.35	5153.16	5701.54	5182.06	6214.12	5894.17	5410.28	5311.12	5770.2	5765.07	5407.53	5323.42	5930.54	5632.46	6257.36	5579.08	5714.65	5591.39	5120.54	5581.86	5752.8	5673.7
ENSG00000006194	705.16	680.78	625.85	688.12	612.88	614.3	688.46	671.76	722.91	732.49	663.69	567.53	784.47	602.94	664.56	636.96	540.46	705.49	741.02	715.2	598.45	721.52	619.08	569.73	680.29	654.94	805.87	669.99	635.66	579.05	685.1	670.42	768.24	665.89	663.89	729.64
ENSG00000006210	1153.77	767.81	809.16	1024.49	673.49	497.63	717.82	1349.94	776.18	474.21	598.32	919.49	623.66	635.49	1568.77	681.58	716.24	1476.2	858.39	1108.34	760.81	653.13	598.82	739.38	699.06	503.46	611.81	730.04	913.57	493.4	1109.24	799.27	726.02	840.12	784.18	491
ENSG00000006282	1177.33	1439.52	1584.84	1553.01	2142	1774.3	1428.79	1588.84	1504.78	1680.95	1218.26	2247.98	1819.41	1842.51	1244.65	1562.09	1986.26	1319.19	1018.1	1690.87	2039.2	2375.12	1053.38	1854.35	1465.08	1245.32	1744.87	1023.4	1565.75	2172.76	1657.8	1654.52	2491.89	2006.68	1556.32	1800.77
ENSG00000006283	42.11	33.64	42.59	54.98	47.12	12.59	47.28	20.82	61.92	27.24	42.64	17.91	33.16	39.77	22.61	27.31	31.64	28.35	28.19	78.32	34.63	40.59	59.09	9.63	21.28	43.65	28.83	26.21	15.6	37.56	11.25	33.39	34.12	41.57	23.01	32.72
ENSG00000006327	355.23	320.25	490.84	663.97	368.44	526.47	455.96	255.18	218.66	172.7	314.71	229.62	443.67	153.01	167.78	291.98	357.2	372.22	353.36	297.64	335.57	256.89	544.32	461.96	353.67	340.53	207.82	506.88	274.29	424.4	301.98	345.89	284.89	204.69	372.41	424.62
ENSG00000006432	102.71	70.22	106.99	79.36	76.65	116.11	64.59	59.04	99.05	115.09	105.58	76.24	64.22	45.9	64.32	37.53	118.03	62.55	61.1	99.5	79.61	87.92	114.29	115.61	96.13	49.79	77.04	62.02	67.53	72.19	50.03	84.29	113.69	109.28	69.59	74.18
ENSG00000006451	1439.76	1467.59	1390.69	1515.93	1504.75	1265.65	1503.1	1687.63	1382.19	1412.88	1539.16	1419.76	1463.03	1466.24	1699.49	1355.82	1200.43	1360.93	1497.61	1631.9	1534.66	1442.01	1516.95	1497.11	1583.82	1292.9	1574.3	1576.35	1482.24	1274.21	1690.27	1461.93	1330.75	1366.76	1441.42	1533.38
ENSG00000006453	133.98	184.36	178.9	179.16	171.27	206.58	231.82	159.1	138.54	194.39	140.84	184.2	185.1	301.94	116.27	166.56	267.27	226.66	128.04	148.93	164.09	204.8	199.88	260.16	225.76	236.9	146.63	171.47	208.75	224.17	171.85	185.72	123.13	136.84	208.67	216.55
ENSG00000006459	2082.93	1823.92	2133.54	1765.71	2001.64	1906.26	1530.97	1621.32	1625.47	2170.94	1975.03	1829.57	2060.47	1720.7	1658.7	1855.24	1958.7	2210.5	1698.58	1779.75	1663.31	2184.95	2043.83	1741.33	1751.22	1734.75	1778.47	1832.72	1705.81	2115.48	1538.17	1888.68	2042.44	1968.38	1760.85	1673.51
ENSG00000006468	128.62	157.03	179.27	250.91	205.84	169.35	164.26	189.05	182.68	168.41	175.74	112.31	155.31	125.44	150.75	179.65	88.7	186.88	180.78	237	116.58	150.95	236.84	193.85	181.58	140.99	132.74	68.63	198.5	87.88	162.35	164.76	163.78	173.53	147.93	248.22
ENSG00000006530	810.69	742.23	764.61	744.34	700.2	758.86	805.31	850.17	822.05	697.66	648.47	644.74	603.19	766.94	837.02	669.4	794.49	775.82	721.8	656.79	728.85	686.43	720.42	715.81	729.37	736.72	751.5	733.06	710.41	755.59	783.8	739.33	741.48	687.62	757.24	754.19
ENSG00000006534	137.96	176.49	103.89	109.62	187.82	117.22	151.45	150.74	158.82	151.85	171.75	289.5	166.39	155.67	184.49	172.26	191.08	172.29	220.06	187.13	151.5	141.02	122.07	162.22	107.32	200.95	211.69	121.55	164.05	204.53	167.46	164.36	129.87	136.57	179.73	198.75
ENSG00000006576	6831.97	7770.4	8552.87	7577.03	8697.62	7094.47	9255.81	5504.27	6300.9	8673.35	5984.07	7981.29	8715.93	7949.81	6202.49	8434.97	6040.44	7973.84	6106.28	4536.67	6982.31	7835.3	7584.7	9654.14	7423.82	9168.99	6745.76	9355.61	8635.98	8751.44	6251.39	7490.88	8667.09	6098.41	7972	7830.29
ENSG00000006607	599.01	653.19	625.2	650.95	709.87	611.18	690.42	669.42	776.98	777.8	670.75	620.41	686.04	712.58	731.84	582.78	672.22	529.06	649.71	738.93	667.95	702.43	835.79	664.28	532.82	578.53	654.86	735.83	783.25	585.02	570.95	662.53	724.05	686.67	634.54	577.44
ENSG00000006625	760.01	840.24	844.85	848.02	747.33	841.59	735.65	888.99	870.02	766.15	938.12	897.07	835.33	636.38	820.96	773.63	746.32	763.22	910.38	782.37	818.09	878.61	828.89	836	827.36	670.03	927.7	984.23	801.1	838.91	952.47	834.37	698.45	741.17	828.67	839.63
ENSG00000006634	101.98	120.08	155.45	107.57	126.39	106.92	85.25	130.32	122.29	92.67	134.85	121.59	111.09	78.33	119.59	86.15	109.61	94.3	111.93	113.61	118.29	108.72	130.66	102.05	121.53	108.24	151.17	115.22	113.17	98.22	156.24	131.52	145.74	90.44	106.88	112.24
ENSG00000006638	73.32	118.66	134.78	114.64	68.2	89.15	122.19	99.78	169.23	78.9	158.69	68.76	53.94	94.42	100.08	80.41	89.53	66.17	111.99	121.03	104.12	145.16	156.68	93.29	74.04	133.96	86.13	103.68	91.32	58.06	107.91	100.72	41.95	85.72	88.3	96.76
ENSG00000006652	2318.67	2275.01	2517.32	2869.8	2399.53	3095.38	2698.98	2336.79	2254.29	2645.91	3521.21	1901.96	2159.92	2482.61	2026.17	2150.44	2578.32	2354.92	2560.51	3101.03	1494.07	1999.4	4573.51	2376.21	2744.13	2409	2934.76	2463.6	2010.4	2167.85	2264.65	2541.35	2723.65	1788.58	2287.3	2827.05
ENSG00000006695	1610.08	1549.92	1648.01	1456.92	1307.64	1543.96	1367.12	1626.57	1552.13	1486.53	1729.55	1517.84	1458.46	1479.55	1810.89	1628.16	1397.58	1517.57	1718	1374.36	1695.65	1590.71	1754.97	1401.89	1370.34	1452.63	1484.65	1255.67	1417.99	1681.81	1499.01	1536.3	1438.12	1407.12	1442.32	1518.83
ENSG00000006704	1259.56	1457.05	1367.14	1298.87	1202.6	1784.72	1403.19	1512.18	1566.9	1866.12	1093.37	1167.84	1333.03	1696.96	1707.73	1257.19	1384.02	1380.6	1832.38	1255.65	1310.1	1224.8	1453.78	1667.22	1454.18	1613.27	1561.58	1375.91	1276.14	1090.74	1334.54	1455.5	1580.28	1567.01	1489.9	1516.25
ENSG00000006712	1702.06	1657.71	1635.65	1760.94	1796.48	1552.34	1924.48	1909.56	1703.82	1637.18	1509.91	1701.39	1540.99	1754.64	1926.93	1856.42	1525.71	1722.94	1501.38	1697.83	1816.54	1677.26	1617.39	1565.66	1745.74	1705.54	1720.56	1805.11	1585.34	1786.1	1802.14	1689.38	1744.94	1529.14	1687.96	1703.25
ENSG00000006715	1089.07	1038.11	1073.67	838.53	1003.89	954.07	940.61	950.34	920.67	867.59	1150.65	922.13	852.7	1089.04	1001.67	994.65	911.5	1036.1	974.5	1007.47	960.47	1066.48	995.01	1014.62	955.43	945.23	1054.6	927.59	995.36	950.92	879.98	978.72	924.22	879.74	956.04	950.62
ENSG00000006740	179.93	216.88	286.96	155.74	165.06	218.16	184.04	141.19	175.1	225.41	219.4	211.04	220.41	162.19	191.98	174.58	251.95	200.82	227.29	167.6	179.26	222.09	188.16	187.28	157.32	253.57	207.37	195.34	171.99	207.16	161.86	202.86	194.72	229.67	190.18	214.99
ENSG00000006744	2593.94	2422.52	2491.86	2298.01	2224	2451.93	2261.02	2361.92	2481.85	2003.91	2525	2227.07	2241.19	2627.5	2394.87	2423.28	2465.5	2281.47	2383.2	2276.34	2086.51	2277.38	2495.2	2443.53	2399.23	2184.32	2391.66	2226.42	2442.64	2436.92	2326.05	2365.87	2510.44	2472.28	2343.45	2367.71
ENSG00000006756	251.49	274.88	321.1	208.05	221.94	199.89	273.86	215.87	349.35	257.74	236.15	233.59	231.09	277.7	271.3	247.28	225.28	236.23	214.4	264.84	297.78	244.25	217.71	324.26	264.21	258.86	239.19	245.37	249.36	285.34	153.1	250.29	238.39	230.03	240.7	270.29
ENSG00000006757	1134.7	1241.24	1368.32	1500.7	1307.16	1304.07	1494.16	1552.95	1313.91	1150.43	1390.64	1287.61	1127	1089.58	1388.35	1318.54	1306.95	1375.88	1204.3	1536.4	1313.09	1335.26	1263.76	1173.42	1187.15	1151.79	1322.03	1286.77	1391.77	1186.69	1465.05	1305.66	1339.51	1222.19	1253.27	1329.5
ENSG00000006788	37	53.06	57.36	82.35	56.05	97.25	100.36	65.27	32.76	82.19	53.58	45.63	79.39	59.88	36.52	107.68	47.09	56.62	85.42	84.13	48.2	50.25	59.39	68.8	54.4	64.88	77.07	56.39	73.05	56.06	62.99	64.25	89.73	54.11	64.47	59.13
ENSG00000006831	5133.02	4684.25	3685.73	4446.26	3655.67	4436.31	5128.74	3625.07	4947.45	3844.55	3434.23	4641.68	5412.4	4930.52	4504	4227.8	4673.16	4127.37	5028.1	4538.75	3404.11	4547.69	3900.02	5655.12	4393.1	4008.97	4705.04	5031.64	4934.8	3995.23	3491.51	4359.24	4514.8	4872.15	4819.85	4603.9
ENSG00000006837	116.88	111.7	86.14	97.75	82.79	74.52	90.31	127.93	120.68	60.88	110.98	94.97	129.91	87.42	141.45	108.78	116.4	83.71	96.26	92.98	85.54	56.63	86.34	146.26	118.88	88.06	103.39	146.17	124.21	98.44	133.06	92.61	89.23	78.16	117.31	101.19
ENSG00000007047	1478.9	1814.22	1518.37	1773.93	1544.47	1415.62	2007.38	1553.56	1876.85	1585	1298.21	2406.46	1957.17	1874.79	1958.99	1589.95	1807.94	1500.43	2182.13	1787.9	2150.9	1303.89	1773.33	1215.87	1593.69	2485.24	1565.66	2178.95	1831.45	1476.16	1791.85	1692.32	1366.25	1966.43	1795.57	1494.69
ENSG00000007062	44.79	93.98	139.8	257.13	120.98	254.52	158.91	93.01	157.07	51.68	286.19	410.85	102.41	59.87	53.22	174.39	120.69	156.42	96.36	277.3	236.37	132.46	228.29	201.69	200.26	152.6	166.57	156.69	76.95	150.4	147.13	163.81	299.24	145.48	123.97	145.53
ENSG00000007080	1474.27	1667.28	1465.03	1567.24	1918.64	1482.93	1755.54	1771.66	1349.4	1651.21	1710.39	1492.08	1614.67	2017.96	1676.22	1662.97	1554.4	1715.54	1376.1	1719.3	1715.77	1676.41	1452.47	1687.25	1679.36	1720.45	1576.24	2128.87	1610.51	1623.44	1593.85	1633.36	1490.81	1589.63	1674.81	1649.3
ENSG00000007168	7608.11	7585.28	7496.42	7360.96	7499.36	7444.43	7524.02	7367.5	7812.42	7301.52	7855.32	8039.89	7392.44	8106.88	7410.15	7369.71	7778.18	7650.64	7108.31	7307.6	7448.66	7913.5	7789.38	7492.88	7413.38	7214.81	7500.69	7672.86	8006.59	7843.61	7174.45	7566.77	7891.47	7793.3	7526.32	7576.07
ENSG00000007171	136.83	87.02	87.02	30.14	80	29.58	28.41	40.62	39.75	41.68	98.88	84.55	51.93	64.9	105.15	56.01	46.88	123.04	61.62	36.88	48.99	73.48	62.65	97.69	59.58	85.48	52.52	90.44	62.04	56.67	61.2	66.28	49.41	51.84	69.83	23.79
ENSG00000007202	4803.82	4174.73	3875.62	4087.02	4242.54	4678.7	3882.66	3457.03	4200.2	4095.78	4540.5	4310.17	4347.39	4202.3	2828.47	3753.26	4326.45	4073.62	4374.52	4260.66	3931.03	4347.52	4580.6	4342.84	4814.65	3666.39	4874.3	4137.77	4750.12	3869.94	4289.18	4195.47	4285.17	4032.45	4342.46	3807.7
ENSG00000007237	2316.21	2568.96	2817.36	2067.26	2441.27	1860.37	2368.14	2155.21	2894.41	2199.08	2203.8	2175.79	2324.4	1913.61	2153.99	2343.47	2243.2	2066.36	2356.28	2013.95	2613.17	2205.99	2127.47	1967.5	2221.18	2800.81	2552.64	2294.53	2272.14	2705.61	2284.36	2294.12	1988.42	1760.33	2321.92	2503.18
ENSG00000007255	328.6	347.45	399.54	295.23	350.43	249.75	324.32	343.53	310.99	373.08	330.19	396.89	317.25	294.07	367.13	347.77	288.45	414.99	317.01	299.02	337.47	340.13	276.48	356.62	310.33	354.75	305.45	365.52	378.3	360.35	352.45	334.37	268.86	310.1	332.45	284.12
ENSG00000007312	157.62	115.22	68.7	76.88	86.41	76.89	90.21	104.07	156.02	52.39	124.97	111.66	107.35	89.46	64.76	68.31	103.11	83.35	102.9	177.45	71.48	128.07	89.37	93.81	188.62	50.35	221.98	79.5	90.48	62.22	141.1	103.37	80.6	48.5	108.52	148.55
ENSG00000007314	11385.77	13169.34	13197.76	11533.64	12436.14	12579.21	12535.87	13408.66	11410.32	11736.27	12114.66	9748.18	13159.64	13801.84	13427.7	14439.65	14241.49	13368.24	11549.03	10249.2	11682.77	11480.83	8942.4	12563.7	11045.24	14494.55	10613.5	14033.24	12913.51	13327.82	11741.38	12364.7	12495.1	13399.04	13042.11	12992.59
ENSG00000007341	268.38	248.5	238.53	263.64	245.28	224.48	238.63	270.13	279.3	226.66	245.14	204.8	280.08	242.35	275	225.05	239.14	205.02	239.3	258	255.26	272.1	267.65	196.94	245.45	243.78	276.82	282.8	190.23	244.39	275.37	247.55	277.82	239.88	239.42	243.33
ENSG00000007350	22.52	27.62	33.38	26.9	21.98	17.94	6.51	38.68	29.29	15.19	22.53	9.36	35.5	32.73	29.02	29.57	16.14	19.49	20.77	16.55	19.64	34.5	20.84	13.32	25.73	12.18	22.98	8.4	28.78	20.7	36.63	24.28	40.19	39.11	18.05	30.8
ENSG00000007376	285.72	262.58	247.21	278.38	241.83	314.91	310.05	274.92	252.08	274.84	238.62	265.01	283.6	283.91	270.05	301.29	259.72	291.83	260.45	257.29	285.16	281.93	233.87	291.16	296.3	236.24	283.86	298.37	264.56	296.48	234.8	273.3	305.33	262.64	283.84	284.96
ENSG00000007384	1241.56	1311.1	1381.4	1160.65	1147.78	1160.52	1251.24	1246.87	1359.18	1205.27	904.95	969.39	1455.76	1279.31	1268.78	1310.29	1234.07	1168.41	1269.07	1113.82	1170.71	1008.67	1044.28	1174.3	1350.92	1283.41	1280.44	1154.9	1375.42	1186.71	1081.21	1212	1262.2	1263.78	1249.95	1499.49
ENSG00000007392	1564.97	1547.54	1970.28	1750.5	1664.07	1642.18	1541.72	1782.54	1670.45	1950.21	1355.08	1778.96	1736.65	1564.99	1804.38	1640.25	1787.81	1507.16	1287.91	1526.27	1600.39	1932.92	2131.93	1743.65	1878.84	1611.48	1554.03	1570.07	1576.79	1554.3	2030.41	1689.26	1891.93	1627.51	1559.55	1426.96
ENSG00000007402	90.83	119.62	105	155.59	111.2	162.12	99.41	144.56	130.22	128.81	180.93	110.62	110.25	119.32	108.34	142.86	126.88	151.22	152.48	162.94	107.21	91.51	135.19	101.57	135.14	136.45	104.88	156.06	116.37	94.95	133.19	128.19	109.47	167.73	124.3	116.94
